age_range,balance_range,job,sibilings,marital,education,default,housing,loan,contact,month,campaign,pdays,previous,poutcome,duration,term_deposit
Young,high,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,medium,services,1,married,secondary,no,no,no,cellular,jul,0,2,0,success,long,yes
Middle_Age,high,management,1,divorced,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,medium,technician,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,high,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,low,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,medium,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Young,medium,technician,1,married,secondary,no,yes,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,medium,retired,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,low,management,1,single,tertiary,no,no,no,cellular,jul,0,1,0,other,short,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,low,management,1,single,tertiary,no,yes,no,cellular,jul,0,1,0,success,long,no
Middle_Age,high,unemployed,1,married,primary,no,yes,no,cellular,jul,0,3,0,failure,long,yes
Young,medium,services,0,married,secondary,no,no,no,cellular,jul,0,1,0,other,medium,no
Young,high,blue-collar,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,student,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Young,medium,student,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,services,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Old_Adult,medium,retired,1,married,unknown,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,medium,retired,0,married,primary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Middle_Age,medium,housemaid,0,married,primary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Old_Adult,low,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,technician,0,married,secondary,no,no,no,telephone,jul,0,0,0,unknown,medium,yes
Young,high,services,1,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,medium,retired,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,medium,admin.,1,married,secondary,no,yes,no,cellular,jul,0,1,0,failure,medium,no
Young,medium,management,0,single,secondary,no,yes,no,cellular,jul,0,1,0,failure,medium,yes
Young,medium,management,1,single,tertiary,no,no,no,cellular,jul,0,2,0,failure,long,yes
Middle_Age,low,student,0,married,unknown,no,no,no,cellular,jul,0,2,0,failure,long,yes
Old_Adult,medium,retired,0,married,primary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Old_Adult,high,retired,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,medium,technician,0,married,tertiary,no,yes,yes,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,technician,1,married,tertiary,no,no,no,cellular,jul,0,1,0,other,long,yes
Middle_Age,medium,management,1,married,secondary,no,yes,no,cellular,jul,0,2,0,success,medium,no
Young,high,technician,0,married,secondary,no,yes,no,cellular,jul,0,1,0,failure,medium,no
Old_Adult,medium,retired,0,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,high,admin.,1,married,secondary,no,yes,yes,cellular,jul,0,1,1,other,medium,no
Middle_Age,medium,retired,0,married,secondary,no,no,no,cellular,jul,0,1,0,failure,long,no
Middle_Age,low,services,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,housemaid,1,married,primary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,low,technician,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,high,management,1,married,unknown,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,low,retired,0,married,unknown,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,medium,admin.,1,married,secondary,no,no,yes,cellular,jul,0,0,0,unknown,short,no
Young,medium,self-employed,1,married,tertiary,no,no,no,cellular,jul,0,2,0,failure,medium,no
Middle_Age,medium,services,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,admin.,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,medium,blue-collar,1,married,secondary,no,yes,no,telephone,jul,0,0,0,unknown,long,yes
Middle_Age,high,admin.,1,married,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,short,no
Young,medium,technician,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Middle_Age,medium,housemaid,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,admin.,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,low,technician,0,single,tertiary,no,no,yes,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,low,admin.,1,single,secondary,no,yes,yes,cellular,jul,0,0,0,unknown,short,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,high,blue-collar,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,high,unemployed,0,single,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,student,0,single,tertiary,no,no,no,cellular,jul,0,1,0,success,long,no
Young,medium,student,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,high,entrepreneur,1,divorced,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,single,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,short,yes
Old_Adult,medium,admin.,1,married,primary,no,no,no,telephone,jul,0,0,0,unknown,short,no
Young,medium,student,0,single,unknown,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,medium,unknown,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,high,retired,1,married,secondary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,high,management,0,married,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,admin.,1,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Young,medium,student,0,single,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Middle_Age,medium,services,1,married,secondary,no,yes,no,telephone,jul,0,0,0,unknown,medium,no
Young,medium,blue-collar,0,single,primary,no,no,no,telephone,jul,0,0,0,unknown,long,yes
Old_Adult,medium,retired,1,married,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,high,management,0,married,tertiary,no,yes,no,cellular,jul,0,0,0,unknown,long,no
Old_Adult,high,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Young,high,management,0,single,tertiary,no,no,no,cellular,jul,0,1,0,other,long,yes
Old_Adult,high,retired,0,married,secondary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,jul,1,1,0,failure,medium,no
Middle_Age,high,admin.,1,married,tertiary,no,yes,no,cellular,jul,0,1,0,success,short,no
Middle_Age,medium,blue-collar,1,divorced,primary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Young,low,unknown,1,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,low,housemaid,0,married,secondary,no,no,no,telephone,jul,1,0,0,unknown,medium,no
Old_Adult,low,unknown,1,single,primary,no,no,no,telephone,jul,0,0,0,unknown,long,no
Young,medium,technician,1,single,tertiary,no,yes,yes,cellular,jul,0,1,3,failure,medium,no
Young,medium,technician,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,retired,1,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,high,self-employed,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Young,low,student,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,medium,yes
Old_Adult,high,management,1,married,tertiary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,low,technician,0,married,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Old_Adult,medium,retired,0,single,tertiary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Old_Adult,medium,retired,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,short,no
Middle_Age,medium,entrepreneur,0,single,unknown,no,no,no,cellular,jul,0,1,0,failure,long,yes
Young,medium,admin.,0,single,secondary,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Middle_Age,high,management,1,single,tertiary,no,no,no,cellular,jul,0,3,0,success,long,yes
Young,medium,technician,0,married,secondary,no,yes,no,cellular,jul,0,3,0,failure,short,no
Middle_Age,medium,admin.,0,divorced,secondary,no,no,no,cellular,jul,0,2,1,failure,short,no
Middle_Age,low,technician,0,married,tertiary,no,no,yes,cellular,jul,0,2,0,failure,short,no
Young,high,management,1,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,high,retired,1,married,primary,no,no,no,telephone,jul,0,0,0,unknown,medium,no
Middle_Age,high,admin.,0,divorced,secondary,no,no,no,cellular,jul,0,0,0,unknown,long,yes
Old_Adult,high,blue-collar,0,married,primary,no,no,no,telephone,jul,1,0,0,unknown,medium,no
Young,high,management,0,single,tertiary,no,no,no,cellular,jul,0,0,0,unknown,long,no
Middle_Age,high,management,1,married,tertiary,no,yes,no,cellular,jul,0,2,0,failure,medium,no
Young,medium,services,0,married,unknown,no,no,no,cellular,jul,0,0,0,unknown,medium,no
Old_Adult,low,retired,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,housemaid,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,housemaid,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,admin.,0,single,secondary,no,no,no,cellular,aug,0,1,1,other,short,no
Young,medium,services,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,admin.,1,single,secondary,no,no,no,cellular,aug,0,1,1,failure,medium,no
Middle_Age,medium,self-employed,0,single,secondary,no,no,no,cellular,aug,0,1,0,success,long,no
Young,medium,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,aug,0,1,0,success,long,yes
Young,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Old_Adult,medium,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,medium,management,0,married,unknown,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,medium,admin.,1,married,secondary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,yes
Young,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,management,1,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Young,high,technician,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,technician,1,married,secondary,no,yes,no,cellular,aug,0,1,1,success,long,yes
Old_Adult,high,retired,0,married,primary,no,no,no,telephone,aug,0,0,0,unknown,medium,no
Middle_Age,medium,entrepreneur,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,medium,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,high,retired,0,married,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,high,retired,0,married,secondary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Middle_Age,high,technician,0,single,tertiary,no,yes,no,cellular,aug,0,1,1,success,medium,yes
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,1,0,success,medium,yes
Young,low,admin.,0,single,secondary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Middle_Age,medium,admin.,0,divorced,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,1,0,success,long,no
Young,medium,technician,0,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,management,1,divorced,tertiary,no,no,no,cellular,aug,0,1,0,success,long,yes
Young,high,self-employed,0,married,tertiary,no,no,no,cellular,aug,0,1,1,success,long,yes
Middle_Age,high,admin.,0,divorced,secondary,no,no,yes,cellular,aug,0,0,0,unknown,medium,yes
Middle_Age,medium,management,0,married,tertiary,no,yes,no,cellular,aug,0,1,0,failure,long,no
Middle_Age,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,1,0,success,long,yes
Young,medium,student,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,admin.,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Young,medium,management,0,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Young,high,unemployed,1,single,secondary,no,no,no,cellular,aug,0,1,0,other,medium,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,low,retired,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,single,tertiary,no,no,no,cellular,aug,0,1,1,success,medium,yes
Young,high,management,1,single,tertiary,no,no,no,cellular,aug,0,1,4,other,medium,yes
Middle_Age,medium,admin.,0,divorced,secondary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,high,blue-collar,0,married,secondary,no,no,no,telephone,aug,0,0,0,unknown,long,no
Young,low,student,1,single,secondary,no,yes,no,telephone,aug,0,1,0,failure,short,no
Young,medium,student,0,married,unknown,no,no,no,cellular,aug,0,1,0,failure,long,yes
Middle_Age,high,housemaid,1,married,secondary,no,yes,no,cellular,aug,0,1,0,failure,medium,yes
Young,medium,self-employed,1,single,tertiary,no,no,no,telephone,aug,0,0,0,unknown,long,no
Middle_Age,medium,unemployed,0,single,tertiary,no,no,no,cellular,aug,0,1,0,success,medium,yes
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,1,0,success,medium,yes
Middle_Age,high,management,1,married,tertiary,no,no,no,cellular,aug,0,2,0,failure,medium,no
Old_Adult,medium,management,1,married,tertiary,no,no,no,telephone,aug,0,0,0,unknown,medium,yes
Middle_Age,low,management,0,divorced,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Old_Adult,high,retired,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,high,management,0,married,tertiary,no,no,no,cellular,aug,0,1,1,success,medium,yes
Old_Adult,high,retired,0,married,primary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Old_Adult,high,retired,0,married,tertiary,no,yes,yes,cellular,aug,0,1,0,unknown,long,yes
Middle_Age,medium,admin.,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,management,0,married,tertiary,no,yes,yes,cellular,aug,0,0,0,unknown,medium,no
Young,medium,admin.,1,single,secondary,no,yes,no,cellular,aug,0,1,0,other,medium,no
Middle_Age,medium,management,1,married,tertiary,no,no,no,cellular,aug,0,1,0,success,medium,no
Young,medium,student,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,admin.,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,short,no
Old_Adult,medium,retired,1,married,secondary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Young,high,services,1,single,secondary,no,no,no,cellular,aug,0,1,0,failure,short,no
Old_Adult,high,retired,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,services,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,management,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,no
Middle_Age,low,management,1,married,tertiary,no,no,no,cellular,aug,0,1,1,success,medium,yes
Young,medium,management,1,single,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,low,admin.,1,divorced,secondary,no,yes,yes,cellular,aug,0,1,0,failure,long,yes
Middle_Age,low,admin.,0,married,secondary,no,yes,no,cellular,aug,0,2,0,other,medium,no
Old_Adult,high,retired,1,married,unknown,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,student,0,single,unknown,no,no,no,cellular,aug,0,0,0,unknown,long,no
Old_Adult,high,retired,0,married,primary,no,no,no,telephone,aug,0,0,0,unknown,long,yes
Old_Adult,medium,retired,1,married,tertiary,no,no,no,cellular,aug,0,1,0,failure,medium,no
Old_Adult,high,retired,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Old_Adult,high,unknown,0,married,unknown,no,no,no,telephone,aug,0,0,0,unknown,medium,yes
Old_Adult,medium,retired,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,low,retired,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Young,low,admin.,1,married,tertiary,no,yes,no,cellular,aug,0,0,0,unknown,short,no
Old_Adult,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Young,medium,management,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,retired,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,admin.,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Middle_Age,medium,admin.,1,married,unknown,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Old_Adult,high,retired,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,management,0,divorced,tertiary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,high,management,1,married,tertiary,no,no,yes,cellular,aug,0,2,0,failure,short,yes
Middle_Age,low,housemaid,1,married,secondary,no,no,no,telephone,aug,0,1,0,failure,medium,no
Middle_Age,medium,housemaid,0,married,primary,no,yes,yes,cellular,aug,0,0,0,unknown,short,no
Old_Adult,high,admin.,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,medium,housemaid,1,married,primary,no,yes,no,cellular,aug,0,2,0,failure,short,no
Young,medium,technician,0,married,secondary,no,no,no,cellular,aug,0,1,0,success,short,no
Young,high,student,0,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,high,technician,1,married,secondary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Young,high,services,1,single,secondary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,low,retired,1,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,yes
Old_Adult,high,retired,0,married,tertiary,no,no,no,cellular,aug,0,0,0,unknown,medium,no
Middle_Age,high,admin.,0,married,tertiary,no,no,no,cellular,aug,0,1,0,failure,medium,yes
Old_Adult,high,retired,1,married,primary,no,no,no,cellular,aug,0,0,0,unknown,long,yes
Middle_Age,medium,retired,1,married,unknown,no,no,no,cellular,aug,0,1,0,failure,medium,no
